timestamp,state,mem_available_mib,swap_free_mib,swap_total_mib,carla_pid,carla_rss_mib,carla_anon_mib,carla_file_mib,carla_shmem_mib,gpu_used_mib,gpu_total_mib,gpu_utilization_pct
1784969731.7446704,ok,22805,457,2047,24612,3157,2748,409,0,3040,8188,37
1784969732.7946916,ok,22793,457,2047,24612,3157,2748,409,0,3040,8188,43
1784969733.8421018,ok,22800,457,2047,24612,3157,2748,409,0,3040,8188,37
1784969734.885866,ok,22791,457,2047,24612,3157,2748,409,0,3040,8188,43
1784969735.9332042,ok,22794,457,2047,24612,3157,2748,409,0,3040,8188,37
1784969736.9807744,ok,22788,457,2047,24612,3157,2748,409,0,3040,8188,44
1784969738.0327826,ok,22781,457,2047,24612,3157,2748,409,0,3040,8188,38
1784969739.0773098,ok,22806,457,2047,24612,3157,2748,409,0,3040,8188,43
1784969740.1208537,ok,22782,457,2047,24612,3157,2748,409,0,3040,8188,38
1784969741.1771555,ok,22788,457,2047,24612,3157,2748,409,0,3040,8188,35
1784969742.222718,ok,22792,457,2047,24612,3157,2748,409,0,3040,8188,43
1784969743.2651398,ok,22692,457,2047,24612,3157,2748,409,0,3040,8188,42
1784969744.3206713,ok,22353,457,2047,24612,3157,2748,409,0,3040,8188,38
1784969745.364677,ok,22278,457,2047,24612,3157,2748,409,0,3040,8188,55
1784969746.4103124,ok,22315,457,2047,24612,3157,2748,409,0,3040,8188,35
1784969747.4529014,ok,22396,457,2047,24612,3157,2748,409,0,3040,8188,40
1784969748.4966664,ok,22395,458,2047,24612,3157,2748,409,0,3040,8188,38
1784969749.539215,ok,22374,458,2047,24612,3157,2748,409,0,3040,8188,42
1784969750.5816422,ok,22390,458,2047,24612,3157,2748,409,0,3040,8188,38
1784969751.6319997,ok,22520,458,2047,24612,3157,2748,409,0,3040,8188,45
1784969752.6811197,ok,22531,458,2047,24612,3157,2748,409,0,3040,8188,37
1784969753.7265222,ok,22515,458,2047,24612,3157,2748,409,0,3040,8188,44
1784969754.7838542,ok,22454,458,2047,24612,3157,2748,409,0,3040,8188,38
1784969755.8383887,ok,22471,458,2047,24612,3157,2748,409,0,3040,8188,42
1784969756.887335,ok,22426,458,2047,24612,3157,2748,409,0,3040,8188,37
1784969757.9456928,ok,22465,458,2047,24612,3157,2748,409,0,3040,8188,42
1784969758.9937649,ok,22450,459,2047,24612,3157,2748,409,0,3040,8188,36
1784969760.0485697,ok,22413,459,2047,24612,3157,2748,409,0,3040,8188,42
1784969761.095959,ok,22425,459,2047,24612,3157,2748,409,0,3040,8188,40
1784969762.1475048,ok,22399,459,2047,24612,3157,2748,409,0,3040,8188,45
1784969763.1981106,ok,22435,459,2047,24612,3157,2748,409,0,3040,8188,41
1784969764.2398446,ok,22436,459,2047,24612,3157,2748,409,0,3040,8188,51
1784969765.2904744,ok,22425,459,2047,24612,3157,2748,409,0,3040,8188,40
1784969766.3410563,ok,22442,459,2047,24612,3157,2748,409,0,3040,8188,43
1784969767.3917909,ok,22453,459,2047,24612,3157,2748,409,0,3040,8188,41
1784969768.440695,ok,22447,459,2047,24612,3157,2748,409,0,3040,8188,44
1784969769.4991925,ok,22465,459,2047,24612,3157,2748,409,0,3040,8188,44
1784969770.5482178,ok,22451,459,2047,24612,3157,2748,409,0,3040,8188,44
1784969771.5963914,ok,22476,459,2047,24612,3157,2748,409,0,3040,8188,41
1784969772.6469529,ok,22472,459,2047,24612,3157,2748,409,0,3040,8188,42
1784969773.696506,ok,22478,459,2047,24612,3157,2748,409,0,3040,8188,42
1784969774.7525804,ok,22460,459,2047,24612,3157,2748,409,0,3040,8188,41
1784969775.8010674,ok,22486,459,2047,24612,3157,2748,409,0,3040,8188,43
1784969776.854156,ok,22489,459,2047,24612,3157,2748,409,0,3040,8188,35
1784969777.909216,ok,22490,459,2047,24612,3157,2748,409,0,3040,8188,47
1784969778.958269,ok,22491,459,2047,24612,3157,2748,409,0,3040,8188,37
1784969780.0158508,ok,22492,459,2047,24612,3157,2748,409,0,3040,8188,41
1784969781.0638745,ok,22482,459,2047,24612,3157,2748,409,0,3040,8188,38
1784969782.111177,ok,22478,459,2047,24612,3157,2748,409,0,3040,8188,41
1784969783.1597447,ok,22491,459,2047,24612,3157,2748,409,0,3040,8188,41
1784969784.2051623,ok,22505,459,2047,24612,3157,2748,409,0,3040,8188,41
1784969785.2593014,ok,22506,459,2047,24612,3157,2748,409,0,3040,8188,43
1784969786.3112895,ok,22542,459,2047,24612,3157,2748,409,0,3040,8188,41
1784969787.3574646,ok,22536,459,2047,24612,3157,2748,409,0,3040,8188,42
1784969788.4081507,ok,22523,459,2047,24612,3157,2748,409,0,3040,8188,43
1784969789.454985,ok,22532,459,2047,24612,3157,2748,409,0,3040,8188,42
1784969790.5038013,ok,22551,459,2047,24612,3157,2748,409,0,3040,8188,44
1784969791.554456,ok,22545,459,2047,24612,3157,2748,409,0,3040,8188,42
1784969792.6112623,ok,22566,459,2047,24612,3157,2748,409,0,3040,8188,44
1784969793.6586242,ok,22554,459,2047,24612,3157,2748,409,0,3040,8188,42
1784969794.70333,ok,22523,459,2047,24612,3157,2748,409,0,3040,8188,40
1784969795.753219,ok,22503,459,2047,24612,3157,2748,409,0,3040,8188,43
1784969796.8007777,ok,22495,459,2047,24612,3157,2748,409,0,3040,8188,39
1784969797.8487105,ok,22487,459,2047,24612,3157,2748,409,0,3040,8188,42
1784969798.8948915,ok,22501,459,2047,24612,3157,2748,409,0,3040,8188,43
1784969799.9535034,ok,22482,459,2047,24612,3157,2748,409,0,3040,8188,42
1784969801.0032194,ok,22490,459,2047,24612,3157,2748,409,0,3040,8188,41
1784969802.0533452,ok,22470,459,2047,24612,3157,2748,409,0,3040,8188,46
1784969803.103903,ok,22461,459,2047,24612,3157,2748,409,0,3040,8188,38
1784969804.1475801,ok,22447,459,2047,24612,3157,2748,409,0,3041,8188,38
1784969805.1928794,ok,22454,459,2047,24612,3157,2748,409,0,3042,8188,38
1784969806.237767,ok,22459,459,2047,24612,3157,2748,409,0,3042,8188,40
1784969807.2854972,ok,22486,459,2047,24612,3157,2748,409,0,3043,8188,35
1784969808.327589,ok,22494,459,2047,24612,3157,2748,409,0,3044,8188,37
1784969809.3690755,ok,22496,459,2047,24612,3157,2748,409,0,3045,8188,36
1784969810.4184773,ok,22503,459,2047,24612,3157,2748,409,0,3046,8188,37
1784969811.4671395,ok,22521,459,2047,24612,3157,2748,409,0,3047,8188,38
1784969812.5165672,ok,22509,459,2047,24612,3157,2748,409,0,3048,8188,38
1784969813.5628343,ok,22533,459,2047,24612,3157,2748,409,0,3049,8188,37
1784969814.6068182,ok,22528,459,2047,24612,3157,2748,409,0,3049,8188,39
1784969815.6580436,ok,22540,459,2047,24612,3157,2748,409,0,3050,8188,38
1784969816.707447,ok,22572,459,2047,24612,3157,2748,409,0,3051,8188,39
1784969817.7570412,ok,22542,459,2047,24612,3157,2748,409,0,3052,8188,39
1784969818.8108199,ok,22555,459,2047,24612,3157,2748,409,0,3053,8188,39
1784969819.85643,ok,22526,459,2047,24612,3157,2748,409,0,3054,8188,39
1784969820.912715,ok,22528,459,2047,24612,3157,2748,409,0,3055,8188,39
1784969821.9620948,ok,22527,459,2047,24612,3157,2748,409,0,3056,8188,40
1784969823.0164788,ok,22509,459,2047,24612,3157,2748,409,0,3056,8188,39
1784969824.0658734,ok,22514,459,2047,24612,3157,2748,409,0,3057,8188,39
1784969825.109726,ok,22525,459,2047,24612,3157,2748,409,0,3058,8188,39
1784969826.1585793,ok,22519,459,2047,24612,3157,2748,409,0,3059,8188,39
1784969827.2057421,ok,22533,459,2047,24612,3157,2748,409,0,3060,8188,39
1784969828.2580204,ok,22526,459,2047,24612,3157,2748,409,0,3061,8188,39
1784969829.305282,ok,22516,459,2047,24612,3157,2748,409,0,3062,8188,39
1784969830.351492,ok,22518,459,2047,24612,3157,2748,409,0,3063,8188,39
1784969831.3982432,ok,22537,459,2047,24612,3157,2748,409,0,3063,8188,39
1784969832.4518073,ok,22531,459,2047,24612,3157,2748,409,0,3064,8188,39
1784969833.4946032,ok,22530,459,2047,24612,3157,2748,409,0,3065,8188,39
1784969834.549683,ok,22542,459,2047,24612,3157,2748,409,0,3066,8188,39
1784969835.5964417,ok,22546,459,2047,24612,3157,2748,409,0,3067,8188,39
1784969836.642963,ok,22542,459,2047,24612,3157,2748,409,0,3068,8188,39
1784969837.690057,ok,22535,459,2047,24612,3157,2748,409,0,3069,8188,39
1784969838.73995,ok,22546,459,2047,24612,3157,2748,409,0,3070,8188,40
1784969839.7830386,ok,22544,459,2047,24612,3157,2748,409,0,3070,8188,40
1784969840.8261685,ok,22532,459,2047,24612,3157,2748,409,0,3071,8188,40
1784969841.880201,ok,22520,459,2047,24612,3157,2748,409,0,3072,8188,39
1784969842.9350636,ok,22534,459,2047,24612,3157,2748,409,0,3073,8188,40
1784969843.989927,ok,22519,459,2047,24612,3157,2748,409,0,3074,8188,41
1784969845.0339813,ok,22526,459,2047,24612,3157,2748,409,0,3075,8188,40
1784969846.0914454,ok,22521,460,2047,24612,3157,2748,409,0,3076,8188,39
1784969847.1338236,ok,22493,460,2047,24612,3157,2748,409,0,3077,8188,40
1784969848.177839,ok,22493,461,2047,24612,3157,2748,409,0,3077,8188,37
1784969849.225904,ok,22506,461,2047,24612,3157,2748,409,0,3078,8188,39
1784969850.2765858,ok,22509,461,2047,24612,3157,2748,409,0,3079,8188,39
1784969851.327697,ok,22529,461,2047,24612,3157,2748,409,0,3080,8188,39
1784969852.3747668,ok,22513,461,2047,24612,3157,2748,409,0,3081,8188,39
1784969853.418934,ok,22522,461,2047,24612,3157,2748,409,0,3082,8188,41
1784969854.4645336,ok,22517,461,2047,24612,3157,2748,409,0,3083,8188,39
1784969855.5115566,ok,22532,461,2047,24612,3157,2748,409,0,3084,8188,36
1784969856.5608985,ok,22522,461,2047,24612,3157,2748,409,0,3084,8188,41
1784969857.6077168,ok,22513,461,2047,24612,3157,2748,409,0,3085,8188,39
1784969858.6585135,ok,22524,461,2047,24612,3157,2748,409,0,3086,8188,39
1784969859.7094572,ok,22528,461,2047,24612,3157,2748,409,0,3087,8188,39
1784969860.759805,ok,22531,461,2047,24612,3157,2748,409,0,3088,8188,40
1784969861.8055449,ok,22527,461,2047,24612,3157,2748,409,0,3089,8188,37
1784969862.853962,ok,22534,461,2047,24612,3157,2748,409,0,3090,8188,38
1784969863.900174,ok,22534,461,2047,24612,3157,2748,409,0,3091,8188,39
1784969864.949911,ok,22520,461,2047,24612,3157,2748,409,0,3091,8188,38
1784969865.9975996,ok,22532,461,2047,24612,3157,2748,409,0,3092,8188,38
1784969867.056823,ok,22520,461,2047,24612,3157,2748,409,0,3093,8188,40
1784969868.108931,ok,22534,461,2047,24612,3157,2748,409,0,3094,8188,39
1784969869.166094,ok,22536,461,2047,24612,3157,2748,409,0,3095,8188,40
1784969870.2134025,ok,22520,461,2047,24612,3157,2748,409,0,3096,8188,39
1784969871.2803984,ok,22522,461,2047,24612,3157,2748,409,0,3097,8188,40
1784969872.3255904,ok,22519,461,2047,24612,3157,2748,409,0,3098,8188,39
1784969873.3750048,ok,22518,461,2047,24612,3158,2748,409,0,3098,8188,39
1784969874.4256392,ok,22521,461,2047,24612,3158,2748,409,0,3099,8188,40
1784969875.4726698,ok,22509,461,2047,24612,3158,2748,409,0,3100,8188,39
1784969876.5204165,ok,22512,461,2047,24612,3158,2748,409,0,3101,8188,39
1784969877.567634,ok,22518,461,2047,24612,3159,2750,409,0,3102,8188,39
1784969878.6153045,ok,22522,461,2047,24612,3159,2750,409,0,3103,8188,39
1784969879.6658256,ok,22525,461,2047,24612,3159,2750,409,0,3104,8188,39
1784969880.715314,ok,22538,461,2047,24612,3159,2750,409,0,3105,8188,40
1784969881.764648,ok,22524,461,2047,24612,3159,2750,409,0,3105,8188,40
1784969882.8190901,ok,22534,461,2047,24612,3160,2750,409,0,3106,8188,39
1784969883.8732693,ok,22547,461,2047,24612,3160,2750,409,0,3107,8188,40
1784969884.9216118,ok,22558,461,2047,24612,3160,2750,409,0,3108,8188,41
1784969885.9702873,ok,22536,461,2047,24612,3160,2750,409,0,3109,8188,40
1784969887.0263884,ok,22544,461,2047,24612,3160,2750,409,0,3110,8188,39
1784969888.0757244,ok,22536,461,2047,24612,3160,2750,409,0,3112,8188,39
1784969889.1234663,ok,22546,461,2047,24612,3160,2750,409,0,3113,8188,41
1784969890.1728551,ok,22554,461,2047,24612,3160,2750,409,0,3113,8188,39
1784969891.2180274,ok,22553,461,2047,24612,3160,2750,409,0,3114,8188,40
1784969892.2638614,ok,22559,461,2047,24612,3160,2750,409,0,3115,8188,40
1784969893.3174548,ok,22539,461,2047,24612,3160,2750,409,0,3116,8188,39
1784969894.3648038,ok,22513,461,2047,24612,3160,2750,409,0,3117,8188,39
1784969895.409877,ok,22482,461,2047,24612,3160,2750,409,0,3108,8188,45
1784969896.4527304,ok,22467,461,2047,24612,3160,2750,409,0,3051,8188,40
1784969897.4981508,ok,22506,461,2047,24612,3160,2750,409,0,3051,8188,38
1784969898.5492117,ok,22504,461,2047,24612,3160,2750,409,0,3041,8188,39
1784969899.601318,ok,22524,461,2047,24612,3160,2751,409,0,3041,8188,38
1784969900.6492207,ok,22501,461,2047,24612,3160,2751,409,0,3041,8188,45
1784969901.6952024,ok,22503,461,2047,24612,3160,2751,409,0,3041,8188,44
1784969902.7464564,ok,22478,461,2047,24612,3160,2751,409,0,3041,8188,50
1784969903.8001046,ok,22494,461,2047,24612,3160,2751,409,0,3041,8188,42
1784969904.8514378,ok,22481,461,2047,24612,3160,2751,409,0,3041,8188,45
1784969905.9051735,ok,22493,461,2047,24612,3160,2751,409,0,3062,8188,16
1784969906.9539044,ok,22486,461,2047,24612,3160,2751,409,0,3058,8188,65
1784969908.0044787,ok,22479,461,2047,24612,3160,2751,409,0,3062,8188,63
1784969909.0581007,ok,22480,461,2047,24612,3160,2751,409,0,3050,8188,57
1784969910.1086993,ok,22470,461,2047,24612,3160,2751,409,0,3050,8188,61
1784969911.15879,ok,22482,461,2047,24612,3160,2751,409,0,3050,8188,64
1784969912.2193856,ok,22487,461,2047,24612,3160,2751,409,0,3054,8188,66
1784969913.2734692,ok,22477,461,2047,24612,3160,2751,409,0,3042,8188,26
1784969914.3312304,ok,22471,461,2047,24612,3160,2751,409,0,3050,8188,48
1784969915.3883467,ok,22489,461,2047,24612,3160,2751,409,0,3054,8188,61
1784969916.4332793,ok,22484,461,2047,24612,3160,2751,409,0,3042,8188,26
1784969917.487782,ok,22487,461,2047,24612,3160,2751,409,0,3054,8188,30
1784969918.5409365,ok,22484,461,2047,24612,3160,2751,409,0,3050,8188,58
1784969919.5960417,ok,22474,461,2047,24612,3160,2751,409,0,3050,8188,59
1784969920.649385,ok,22465,461,2047,24612,3160,2751,409,0,3050,8188,53
1784969921.6969304,ok,22464,461,2047,24612,3160,2751,409,0,3038,8188,33
1784969922.7447708,ok,22477,461,2047,24612,3160,2751,409,0,3038,8188,37
1784969923.793325,ok,22468,461,2047,24612,3160,2751,409,0,3038,8188,31
1784969924.8407402,ok,22476,461,2047,24612,3160,2751,409,0,3038,8188,25
1784969925.8869715,ok,22474,461,2047,24612,3160,2751,409,0,3050,8188,38
